Date,Max Temp,Min Temp,Avg Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Cancellations,load_forecast,Number of Flights,Month,TemperatureRange,LogPrecipitation,AvgTemp_7dayRolling
2023-06-05,88.0,58.0,73.0,5.1,0.0,8.0,1e-05,0.0,0.0,0.0,5508.9375,666.0,6.0,30.0,9.99995000033333e-06,70.14285714285714
2023-06-06,91.0,63.0,77.0,8.8,0.0,12.0,0.08,0.0,0.0,3.0,5737.076923,674.0,6.0,28.0,0.07696104113612832,70.85714285714286
2023-06-07,85.0,66.0,75.5,6.9,0.0,11.0,0.02,0.0,0.0,0.0,5902.5625,630.0,6.0,19.0,0.019802627296179712,71.5
2023-06-08,83.0,60.0,71.5,2.6,0.0,7.0,0.02,0.0,0.0,2.0,6173.076923,641.0,6.0,23.0,0.019802627296179712,71.78571428571429
2023-06-09,84.0,58.0,71.0,1.8,0.0,6.0,0.0,0.0,0.0,1.0,5947.6875,680.0,6.0,26.0,0.0,71.92857142857143
2023-06-10,84.0,60.0,72.0,2.5,0.0,7.0,0.0,0.0,0.0,0.0,5521.8,676.0,6.0,24.0,0.0,72.71428571428571
2023-06-11,84.0,63.0,73.5,3.6,0.0,9.0,0.09,0.0,0.0,0.0,5242.615385,614.0,6.0,21.0,0.08617769624105233,73.35714285714286
2023-06-12,77.0,60.0,68.5,-1.7,0.0,4.0,0.0,0.0,0.0,4.0,5439.944444,676.0,6.0,17.0,0.0,72.71428571428571
2023-06-13,79.0,61.0,70.0,-0.6,0.0,5.0,0.0,0.0,0.0,0.0,5607.111111,672.0,6.0,18.0,0.0,71.71428571428571
2023-06-14,80.0,63.0,71.5,0.6,0.0,7.0,1e-05,0.0,0.0,1.0,5580.153846,634.0,6.0,17.0,9.99995000033333e-06,71.14285714285714
2023-06-15,75.0,57.0,66.0,-5.3,0.0,1.0,0.15,0.0,0.0,2.0,5464.75,644.0,6.0,18.0,0.1397619423751587,70.35714285714286
2023-06-16,77.0,55.0,66.0,-5.6,0.0,1.0,0.0,0.0,0.0,8.0,5505.9,677.0,6.0,22.0,0.0,69.64285714285714
2023-06-17,83.0,58.0,70.5,-1.5,0.0,6.0,0.0,0.0,0.0,5.0,5283.75,687.0,6.0,25.0,0.0,69.42857142857143
2023-06-18,86.0,62.0,74.0,1.6,0.0,9.0,1e-05,0.0,0.0,13.0,5566.444444,612.0,6.0,24.0,9.99995000033333e-06,69.5
2023-06-19,92.0,56.0,74.0,1.3,0.0,9.0,0.03,0.0,0.0,11.0,5896.0,688.0,6.0,36.0,0.0295588022415444,70.28571428571429
2023-06-20,72.0,53.0,62.5,-10.6,2.0,0.0,1e-05,0.0,0.0,0.0,5814.6875,686.0,6.0,19.0,9.99995000033333e-06,69.21428571428571
2023-06-21,76.0,52.0,64.0,-9.5,1.0,0.0,0.0,0.0,0.0,12.0,5480.75,634.0,6.0,24.0,0.0,68.14285714285714
2023-06-22,85.0,55.0,70.0,-3.9,0.0,5.0,0.0,0.0,0.0,12.0,5542.272727,650.0,6.0,30.0,0.0,68.71428571428571
2023-06-23,83.0,62.0,72.5,-1.8,0.0,8.0,0.0,0.0,0.0,8.0,5715.222222,693.0,6.0,21.0,0.0,69.64285714285714
2023-06-24,85.0,58.0,71.5,-3.2,0.0,7.0,0.0,0.0,0.0,7.0,5444.529412,691.0,6.0,27.0,0.0,69.78571428571429
2023-06-25,91.0,62.0,76.5,1.5,0.0,12.0,0.0,0.0,0.0,6.0,5561.2,610.0,6.0,29.0,0.0,70.14285714285714
2023-06-26,90.0,65.0,77.5,2.1,0.0,13.0,0.0,0.0,0.0,17.0,6110.15,686.0,6.0,25.0,0.0,70.64285714285714
2023-06-27,85.0,64.0,74.5,-1.3,0.0,10.0,0.0,0.0,0.0,10.0,5998.333333,683.0,6.0,21.0,0.0,72.35714285714286
2023-06-28,82.0,65.0,73.5,-2.7,0.0,9.0,1e-05,0.0,0.0,17.0,5978.294118,639.0,6.0,17.0,9.99995000033333e-06,73.71428571428571
2023-06-29,84.0,63.0,73.5,-3.1,0.0,9.0,0.0,0.0,0.0,11.0,6142.6875,655.0,6.0,21.0,0.0,74.21428571428571
2023-06-30,89.0,64.0,76.5,-0.5,0.0,12.0,0.0,0.0,0.0,12.0,6064.0,701.0,6.0,25.0,0.0,74.78571428571429
2023-07-01,94.0,68.0,81.0,3.6,0.0,16.0,1e-05,0.0,0.0,1.0,6421.642857,700.0,7.0,26.0,9.99995000033333e-06,76.14285714285714
2023-07-02,97.0,72.0,84.5,6.8,0.0,20.0,0.0,0.0,0.0,2.0,6432.714286,616.0,7.0,25.0,0.0,77.28571428571429
2023-07-03,101.0,72.0,86.5,8.4,0.0,22.0,1e-05,0.0,0.0,5.0,7024.4375,633.0,7.0,29.0,9.99995000033333e-06,78.57142857142857
2023-07-04,89.0,69.0,79.0,0.6,0.0,14.0,1e-05,0.0,0.0,8.0,6664.777778,611.0,7.0,20.0,9.99995000033333e-06,79.21428571428571
2023-07-05,91.0,63.0,77.0,-1.8,0.0,12.0,0.0,0.0,0.0,7.0,6514.294118,647.0,7.0,28.0,0.0,79.71428571428571
2023-07-06,92.0,57.0,74.5,-4.6,0.0,10.0,0.01,0.0,0.0,9.0,6674.0625,603.0,7.0,35.0,0.009950330853168083,79.85714285714286
2023-07-07,97.0,72.0,84.5,5.0,0.0,20.0,0.0,0.0,0.0,8.0,6625.823529,638.0,7.0,25.0,0.0,81.0
2023-07-08,95.0,70.0,82.5,2.7,0.0,18.0,0.0,0.0,0.0,10.0,6712.888889,636.0,7.0,25.0,0.0,81.21428571428571
2023-07-09,100.0,73.0,86.5,6.4,0.0,22.0,0.0,0.0,0.0,12.0,6744.0,611.0,7.0,27.0,0.0,81.5
2023-07-10,98.0,74.0,86.0,5.6,0.0,21.0,0.0,0.0,0.0,4.0,7062.4,682.0,7.0,24.0,0.0,81.42857142857143
2023-07-11,98.0,73.0,85.5,4.9,0.0,21.0,0.0,0.0,0.0,4.0,7086.5,686.0,7.0,25.0,0.0,82.35714285714286
2023-07-12,98.0,68.0,83.0,2.1,0.0,18.0,0.0,0.0,0.0,4.0,7606.941176,650.0,7.0,30.0,0.0,83.21428571428571
2023-07-13,97.0,72.0,84.5,3.4,0.0,20.0,0.0,0.0,0.0,1.0,7043.533333,656.0,7.0,25.0,0.0,84.64285714285714
2023-07-14,93.0,69.0,81.0,-0.4,0.0,16.0,0.0,0.0,0.0,5.0,7004.45,689.0,7.0,24.0,0.0,84.14285714285714
2023-07-15,97.0,68.0,82.5,0.9,0.0,18.0,0.0,0.0,0.0,6.0,7121.666667,685.0,7.0,29.0,0.0,84.14285714285714
2023-07-16,106.0,74.0,90.0,8.2,0.0,25.0,0.0,0.0,0.0,17.0,6904.111111,611.0,7.0,32.0,0.0,84.64285714285714
2023-07-17,105.0,81.0,93.0,11.0,0.0,28.0,0.0,0.0,0.0,17.0,7825.238095,674.0,7.0,24.0,0.0,85.64285714285714
2023-07-18,98.0,78.0,88.0,5.9,0.0,23.0,1e-05,0.0,0.0,8.0,7675.35,687.0,7.0,20.0,9.99995000033333e-06,86.0
2023-07-19,96.0,69.0,82.5,0.2,0.0,18.0,0.02,0.0,0.0,10.0,7614.8,650.0,7.0,27.0,0.019802627296179712,85.92857142857143
2023-07-20,93.0,68.0,80.5,-1.9,0.0,16.0,0.0,0.0,0.0,13.0,7301.9,657.0,7.0,25.0,0.0,85.35714285714286
2023-07-21,102.0,73.0,87.5,5.0,0.0,23.0,0.0,0.0,0.0,6.0,7439.555556,689.0,7.0,29.0,0.0,86.28571428571429
2023-07-22,106.0,75.0,90.5,7.9,0.0,26.0,0.0,0.0,0.0,2.0,7319.555556,684.0,7.0,31.0,0.0,87.42857142857143
2023-07-23,104.0,82.0,93.0,10.4,0.0,28.0,1e-05,0.0,0.0,2.0,7489.555556,610.0,7.0,22.0,9.99995000033333e-06,87.85714285714286
2023-07-24,100.0,73.0,86.5,3.8,0.0,22.0,0.03,0.0,0.0,8.0,7404.133333,674.0,7.0,27.0,0.0295588022415444,86.92857142857143
2023-07-25,97.0,69.0,83.0,0.3,0.0,18.0,0.0,0.0,0.0,3.0,7340.307692,687.0,7.0,28.0,0.0,86.21428571428571
2023-07-26,98.0,76.0,87.0,4.3,0.0,22.0,1e-05,0.0,0.0,8.0,7459.0625,650.0,7.0,22.0,9.99995000033333e-06,86.85714285714286
2023-07-27,102.0,78.0,90.0,7.3,0.0,25.0,1e-05,0.0,0.0,3.0,7605.8,656.0,7.0,24.0,9.99995000033333e-06,88.21428571428571
2023-07-28,102.0,71.0,86.5,3.8,0.0,22.0,0.0,0.0,0.0,9.0,7433.666667,688.0,7.0,31.0,0.0,88.07142857142857
2023-07-29,103.0,73.0,88.0,5.4,0.0,23.0,0.0,0.0,0.0,11.0,7281.111111,684.0,7.0,30.0,0.0,87.71428571428571
2023-07-30,102.0,79.0,90.5,7.9,0.0,26.0,1e-05,0.0,0.0,7.0,7108.153846,611.0,7.0,23.0,9.99995000033333e-06,87.35714285714286
2023-07-31,97.0,79.0,88.0,5.5,0.0,23.0,0.0,0.0,0.0,8.0,7410.333333,674.0,7.0,18.0,0.0,87.57142857142857
2023-08-01,91.0,70.0,80.5,-1.9,0.0,16.0,1e-05,0.0,0.0,8.0,7047.714286,685.0,8.0,21.0,9.99995000033333e-06,87.21428571428571
2023-08-02,78.0,64.0,71.0,-11.3,0.0,6.0,1.31,0.0,0.0,2.0,6780.285714,648.0,8.0,14.0,0.8372475245337022,84.92857142857143
2023-08-03,83.0,62.0,72.5,-9.7,0.0,8.0,0.33,0.0,0.0,5.0,6886.764706,654.0,8.0,21.0,0.2851789422336624,82.42857142857143
2023-08-04,86.0,61.0,73.5,-8.5,0.0,9.0,0.0,0.0,0.0,6.0,6678.4375,688.0,8.0,25.0,0.0,80.57142857142857
2023-08-05,89.0,64.0,76.5,-5.4,0.0,12.0,0.0,0.0,0.0,0.0,6257.066667,683.0,8.0,25.0,0.0,78.92857142857143
2023-08-06,89.0,66.0,77.5,-4.2,0.0,13.0,0.0,0.0,0.0,10.0,5925.363636,608.0,8.0,23.0,0.0,77.07142857142857
2023-08-07,88.0,66.0,77.0,-4.5,0.0,12.0,0.0,0.0,0.0,21.0,6343.666667,673.0,8.0,22.0,0.0,75.5
2023-08-08,82.0,64.0,73.0,-8.3,0.0,8.0,0.01,0.0,0.0,9.0,6268.076923,685.0,8.0,18.0,0.009950330853168083,74.42857142857143
2023-08-09,88.0,63.0,75.5,-5.6,0.0,11.0,0.0,0.0,0.0,2.0,6283.923077,648.0,8.0,25.0,0.0,75.07142857142857
2023-08-10,94.0,71.0,82.5,1.6,0.0,18.0,0.0,0.0,0.0,2.0,6855.4,654.0,8.0,23.0,0.0,76.5
2023-08-11,93.0,72.0,82.5,1.8,0.0,18.0,0.0,0.0,0.0,2.0,6752.6,687.0,8.0,21.0,0.0,77.78571428571429
2023-08-12,93.0,73.0,83.0,2.5,0.0,18.0,0.01,0.0,0.0,0.0,6371.058824,683.0,8.0,20.0,0.009950330853168083,78.71428571428571
2023-08-13,93.0,69.0,81.0,0.8,0.0,16.0,0.0,0.0,0.0,4.0,6452.1875,610.0,8.0,24.0,0.0,79.21428571428571
2023-08-14,95.0,65.0,80.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,6765.222222,672.0,8.0,30.0,0.0,79.64285714285714
2023-08-15,97.0,73.0,85.0,5.3,0.0,20.0,0.0,0.0,0.0,3.0,6863.75,679.0,8.0,24.0,0.0,81.35714285714286
2023-08-16,96.0,72.0,84.0,4.6,0.0,19.0,0.0,0.0,0.0,0.0,7673.5625,639.0,8.0,24.0,0.0,82.57142857142857
2023-08-17,98.0,74.0,86.0,6.8,0.0,21.0,0.27,0.0,0.0,0.0,7218.714286,643.0,8.0,24.0,0.23901690047049992,83.07142857142857
2023-08-18,94.0,75.0,84.5,5.6,0.0,20.0,0.0,0.0,0.0,10.0,7404.928571,685.0,8.0,19.0,0.0,83.35714285714286
2023-08-19,89.0,62.0,75.5,-3.1,0.0,11.0,0.48,0.0,0.0,6.0,6313.785714,678.0,8.0,27.0,0.3920420877760237,82.28571428571429
2023-08-20,83.0,67.0,75.0,-3.3,0.0,10.0,1e-05,0.0,0.0,14.0,6387.071429,599.0,8.0,16.0,9.99995000033333e-06,81.42857142857143
2023-08-21,87.0,70.0,78.5,0.5,0.0,14.0,0.01,0.0,0.0,2.0,6764.5,672.0,8.0,17.0,0.009950330853168083,81.21428571428571
2023-08-22,75.0,65.0,70.0,-7.7,0.0,5.0,0.15,0.0,0.0,0.0,6477.411765,679.0,8.0,10.0,0.1397619423751587,79.07142857142857
2023-08-23,88.0,65.0,76.5,-0.9,0.0,12.0,0.18,0.0,0.0,2.0,6253.153846,636.0,8.0,23.0,0.16551443847757338,78.0
2023-08-24,87.0,67.0,77.0,-0.1,0.0,12.0,0.0,0.0,0.0,0.0,6406.75,642.0,8.0,20.0,0.0,76.71428571428571
2023-08-25,93.0,68.0,80.5,3.7,0.0,16.0,0.0,0.0,0.0,0.0,6269.071429,681.0,8.0,25.0,0.0,76.14285714285714
2023-08-26,95.0,74.0,84.5,8.0,0.0,20.0,1e-05,0.0,0.0,0.0,5784.0,677.0,8.0,21.0,9.99995000033333e-06,77.42857142857143
2023-08-27,93.0,71.0,82.0,5.9,0.0,17.0,0.0,0.0,0.0,1.0,6022.666667,599.0,8.0,22.0,0.0,78.42857142857143
2023-08-28,96.0,68.0,82.0,6.2,0.0,17.0,0.0,0.0,0.0,2.0,7106.571429,672.0,8.0,28.0,0.0,78.92857142857143
2023-08-29,100.0,69.0,84.5,9.0,0.0,20.0,0.0,0.0,0.0,3.0,7103.294118,679.0,8.0,31.0,0.0,81.0
2023-08-30,87.0,64.0,75.5,0.4,0.0,11.0,0.0,0.0,0.0,6.0,6883.428571,635.0,8.0,23.0,0.0,80.85714285714286
2023-08-31,95.0,60.0,77.5,2.7,0.0,13.0,0.0,0.0,0.0,3.0,6645.0,641.0,8.0,35.0,0.0,80.92857142857143
2023-09-01,85.0,71.0,78.0,3.6,0.0,13.0,1e-05,0.0,0.0,2.0,6602.125,685.0,9.0,14.0,9.99995000033333e-06,80.57142857142857
2023-09-02,85.0,67.0,76.0,1.9,0.0,11.0,0.02,0.0,0.0,0.0,6036.0,688.0,9.0,18.0,0.019802627296179712,79.35714285714286
2023-09-03,89.0,62.0,75.5,1.8,0.0,11.0,1e-05,0.0,0.0,3.0,6066.142857,545.0,9.0,27.0,9.99995000033333e-06,78.42857142857143
2023-09-04,71.0,56.0,63.5,-9.8,1.0,0.0,0.5,0.0,0.0,0.0,5895.75,582.0,9.0,15.0,0.4054651081081644,75.78571428571429
2023-09-05,80.0,55.0,67.5,-5.4,0.0,3.0,0.0,0.0,0.0,0.0,6150.769231,684.0,9.0,25.0,0.0,73.35714285714286
2023-09-06,87.0,58.0,72.5,-0.1,0.0,8.0,0.0,0.0,0.0,1.0,5939.882353,605.0,9.0,29.0,0.0,72.92857142857143
2023-09-07,89.0,61.0,75.0,2.8,0.0,10.0,0.0,0.0,0.0,2.0,6329.2,602.0,9.0,28.0,0.0,72.57142857142857
2023-09-08,92.0,67.0,79.5,7.7,0.0,15.0,0.0,0.0,0.0,5.0,6287.846154,630.0,9.0,25.0,0.0,72.78571428571429
2023-09-09,90.0,61.0,75.5,4.1,0.0,11.0,0.0,0.0,0.0,12.0,5894.75,638.0,9.0,29.0,0.0,72.71428571428571
2023-09-10,87.0,63.0,75.0,4.0,0.0,10.0,0.0,0.0,0.0,16.0,5946.538462,590.0,9.0,24.0,0.0,72.64285714285714
2023-09-11,87.0,61.0,74.0,3.4,0.0,9.0,0.0,0.0,0.0,6.0,6206.0,671.0,9.0,26.0,0.0,74.14285714285714
2023-09-12,87.0,61.0,74.0,3.9,0.0,9.0,0.0,0.0,0.0,1.0,6132.444444,674.0,9.0,26.0,0.0,75.07142857142857
2023-09-13,84.0,61.0,72.5,2.8,0.0,8.0,1e-05,0.0,0.0,2.0,5965.75,631.0,9.0,23.0,9.99995000033333e-06,75.07142857142857
2023-09-14,81.0,59.0,70.0,0.7,0.0,5.0,0.0,0.0,0.0,1.0,5874.210526,639.0,9.0,22.0,0.0,74.35714285714286
2023-09-15,83.0,55.0,69.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,5920.230769,672.0,9.0,28.0,0.0,72.85714285714286
2023-09-16,85.0,59.0,72.0,3.6,0.0,7.0,0.0,0.0,0.0,0.0,5523.611111,674.0,9.0,26.0,0.0,72.35714285714286
2023-09-17,88.0,59.0,73.5,5.5,0.0,9.0,0.0,0.0,0.0,0.0,5608.384615,573.0,9.0,29.0,0.0,72.14285714285714
2023-09-18,86.0,65.0,75.5,8.0,0.0,11.0,0.0,0.0,0.0,0.0,5854.6875,658.0,9.0,21.0,0.0,72.35714285714286
2023-09-19,82.0,64.0,73.0,5.9,0.0,8.0,1e-05,0.0,0.0,0.0,6210.153846,672.0,9.0,18.0,9.99995000033333e-06,72.21428571428571
2023-09-20,84.0,57.0,70.5,3.9,0.0,6.0,1e-05,0.0,0.0,0.0,5845.619048,632.0,9.0,27.0,9.99995000033333e-06,71.92857142857143
2023-09-21,68.0,52.0,60.0,-6.1,5.0,0.0,0.13,0.0,0.0,2.0,5630.666667,636.0,9.0,16.0,0.12221763272424921,70.5
2023-09-22,63.0,49.0,56.0,-9.7,9.0,0.0,0.26,0.0,0.0,4.0,5546.5,668.0,9.0,14.0,0.23111172096338664,68.64285714285714
2023-09-23,71.0,45.0,58.0,-7.2,7.0,0.0,0.0,0.0,0.0,0.0,5295.944444,672.0,9.0,26.0,0.0,66.64285714285714
2023-09-24,81.0,49.0,65.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5229.352941,572.0,9.0,32.0,0.0,65.42857142857143
2023-09-25,86.0,56.0,71.0,6.8,0.0,6.0,0.0,0.0,0.0,0.0,5627.3125,660.0,9.0,30.0,0.0,64.78571428571429
2023-09-26,86.0,62.0,74.0,10.2,0.0,9.0,0.0,0.0,0.0,0.0,5906.647059,674.0,9.0,24.0,0.0,64.92857142857143
2023-09-27,87.0,58.0,72.5,9.2,0.0,8.0,0.0,0.0,0.0,0.0,5776.0,634.0,9.0,29.0,0.0,65.21428571428571
2023-09-28,76.0,54.0,65.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,5689.294118,638.0,9.0,22.0,0.0,65.92857142857143
2023-09-29,83.0,53.0,68.0,5.7,0.0,3.0,0.0,0.0,0.0,1.0,5549.866667,669.0,9.0,30.0,0.0,67.64285714285714
2023-09-30,82.0,60.0,71.0,9.2,0.0,6.0,1e-05,0.0,0.0,1.0,5525.846154,671.0,9.0,22.0,9.99995000033333e-06,69.5
2023-10-01,71.0,51.0,61.0,-0.4,4.0,0.0,0.25,0.0,0.0,0.0,5111.117647,564.0,10.0,20.0,0.22314355131420976,68.92857142857143
2023-10-02,58.0,48.0,53.0,-7.9,12.0,0.0,0.39,0.0,0.0,0.0,5301.736842,644.0,10.0,10.0,0.3293037471426004,66.35714285714286
2023-10-03,60.0,48.0,54.0,-6.4,11.0,0.0,1e-05,0.0,0.0,0.0,5363.75,657.0,10.0,12.0,9.99995000033333e-06,63.5
2023-10-04,66.0,50.0,58.0,-1.9,7.0,0.0,0.17,0.0,0.0,4.0,5433.277778,619.0,10.0,16.0,0.15700374880966478,61.42857142857143
2023-10-05,68.0,47.0,57.5,-2.0,7.0,0.0,0.0,0.0,0.0,1.0,5540.777778,623.0,10.0,21.0,0.0,60.357142857142854
2023-10-06,73.0,48.0,60.5,1.5,4.0,0.0,0.0,0.0,0.0,0.0,5435.1,637.0,10.0,25.0,0.0,59.285714285714285
2023-10-07,76.0,50.0,63.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,5070.222222,635.0,10.0,26.0,0.0,58.142857142857146
2023-10-08,79.0,50.0,64.5,6.5,0.0,0.0,0.0,0.0,0.0,2.0,5239.611111,544.0,10.0,29.0,0.0,58.642857142857146
2023-10-09,83.0,51.0,67.0,9.4,0.0,2.0,0.0,0.0,0.0,1.0,5478.05,626.0,10.0,32.0,0.0,60.642857142857146
2023-10-10,80.0,56.0,68.0,10.9,0.0,3.0,0.0,0.0,0.0,0.0,5600.0,642.0,10.0,24.0,0.0,62.642857142857146
2023-10-11,60.0,45.0,52.5,-4.2,12.0,0.0,0.42,0.0,0.0,0.0,5403.65,593.0,10.0,15.0,0.3506568716131694,61.857142857142854
2023-10-12,49.0,43.0,46.0,-10.2,19.0,0.0,0.18,0.0,0.0,2.0,5549.333333,606.0,10.0,6.0,0.16551443847757338,60.214285714285715
2023-10-13,64.0,41.0,52.5,-3.2,12.0,0.0,0.0,0.0,0.0,1.0,5501.65,636.0,10.0,23.0,0.0,59.07142857142857
2023-10-14,70.0,45.0,57.5,2.2,7.0,0.0,0.0,0.0,0.0,0.0,5175.6875,642.0,10.0,25.0,0.0,58.285714285714285
2023-10-15,72.0,45.0,58.5,3.6,6.0,0.0,0.0,0.0,0.0,0.0,5138.684211,544.0,10.0,27.0,0.0,57.42857142857143
2023-10-16,77.0,48.0,62.5,8.1,2.0,0.0,0.0,0.0,0.0,0.0,5469.833333,624.0,10.0,29.0,0.0,56.785714285714285
2023-10-17,73.0,48.0,60.5,6.5,4.0,0.0,0.0,0.0,0.0,0.0,5611.105263,634.0,10.0,25.0,0.0,55.714285714285715
2023-10-18,73.0,48.0,60.5,7.0,4.0,0.0,0.0,0.0,0.0,0.0,5372.294118,589.0,10.0,25.0,0.0,56.857142857142854
2023-10-19,76.0,48.0,62.0,8.9,3.0,0.0,0.0,0.0,0.0,0.0,5470.631579,602.0,10.0,28.0,0.0,59.142857142857146
2023-10-20,78.0,50.0,64.0,11.3,1.0,0.0,0.0,0.0,0.0,1.0,5476.666667,630.0,10.0,28.0,0.0,60.785714285714285
2023-10-21,75.0,50.0,62.5,10.2,2.0,0.0,0.0,0.0,0.0,0.0,5508.428571,636.0,10.0,25.0,0.0,61.5
2023-10-22,79.0,51.0,65.0,13.1,0.0,0.0,1e-05,0.0,0.0,0.0,5197.111111,542.0,10.0,28.0,9.99995000033333e-06,62.42857142857143
2023-10-23,69.0,50.0,59.5,8.1,5.0,0.0,0.0,0.0,0.0,0.0,5349.0,625.0,10.0,19.0,0.0,62.0
2023-10-24,66.0,47.0,56.5,5.5,8.0,0.0,0.0,0.0,0.0,1.0,5434.863636,635.0,10.0,19.0,0.0,61.42857142857143
2023-10-25,74.0,52.0,63.0,12.4,2.0,0.0,1e-05,0.0,0.0,3.0,5436.263158,590.0,10.0,22.0,9.99995000033333e-06,61.785714285714285
2023-10-26,53.0,36.0,44.5,-5.7,20.0,0.0,0.56,0.0,0.0,3.0,5595.35,602.0,10.0,17.0,0.44468582126144574,59.285714285714285
2023-10-27,54.0,33.0,43.5,-6.3,21.0,0.0,0.0,0.0,0.0,1.0,5624.4375,631.0,10.0,21.0,0.0,56.357142857142854
2023-10-28,46.0,32.0,39.0,-10.4,26.0,0.0,0.0,0.0,0.0,6.0,5512.473684,633.0,10.0,14.0,0.0,53.0
2023-10-29,44.0,28.0,36.0,-13.0,29.0,0.0,0.0,0.0,0.0,0.0,5520.058824,530.0,10.0,16.0,0.0,48.857142857142854
2023-10-30,48.0,29.0,38.5,-10.1,26.0,0.0,0.0,0.0,0.0,0.0,5932.1,562.0,10.0,19.0,0.0,45.857142857142854
2023-10-31,52.0,30.0,41.0,-7.2,24.0,0.0,0.0,0.0,0.0,0.0,5851.461538,554.0,10.0,22.0,0.0,43.642857142857146
